124.1379;23.5093;23.5077;23.5048;23.5093;23.5285;23.5661;23.6222;23.6957;23.7844;23.886;23.9983;24.1192;24.2472;24.3808;24.5188;24.6602;24.8043;24.9504;25.0981;25.2469;25.3965;25.5466;25.696;25.8445;25.9988;26.1811;26.4139;26.6164;26.3146;24.1379
131.0345;30.3544;30.3541;30.3528;30.3511;30.3517;30.3579;30.3725;30.3972;30.4326;30.4787;30.535;30.6006;30.6747;30.7563;30.8446;30.9386;31.0377;31.1411;31.2482;31.3585;31.4716;31.5872;31.7046;31.8233;31.9463;32.089;32.2788;32.4958;32.4432;31.0345
137.931;37.1994;37.1991;37.1987;37.1979;37.1971;37.1973;37.1998;37.2063;37.2181;37.2362;37.261;37.2929;37.3317;37.3773;37.4293;37.4872;37.5507;37.6192;37.6923;37.7695;37.8505;37.9348;38.0221;38.1121;38.2066;38.3167;38.4685;38.6737;38.7639;37.931
144.8276;44.0444;44.0441;44.0438;44.0439;44.0442;44.0448;44.0461;44.0487;44.0534;44.0609;44.0721;44.0875;44.1074;44.1321;44.1616;44.196;44.2352;44.2789;44.327;44.3792;44.4351;44.4945;44.5569;44.6221;44.6914;44.7736;44.8927;45.0769;45.2453;44.8276
151.7241;50.8894;50.8892;50.8895;50.8906;50.8926;50.8953;50.8986;50.9026;50.9074;50.9135;50.9211;50.9309;50.9431;50.9581;50.9762;50.9975;51.0223;51.0505;51.0822;51.1173;51.1558;51.1973;51.2413;51.2873;51.336;51.3941;51.4842;51.6434;51.8504;51.7241
158.6207;57.7344;57.7348;57.7368;57.7403;57.7456;57.7519;57.7591;57.7669;57.7751;57.7837;57.7929;57.8029;57.8139;57.8262;57.84;57.8557;57.8734;57.8933;57.9155;57.9402;57.9674;57.997;58.0287;58.0615;58.095;58.1335;58.1968;58.328;58.5474;58.6207
165.5172;64.5796;64.5819;64.5888;64.5977;64.6091;64.6217;64.635;64.6484;64.6619;64.6752;64.6883;64.7013;64.7144;64.7276;64.7412;64.7555;64.7707;64.7869;64.8044;64.8234;64.8439;64.8662;64.89;64.9146;64.9383;64.9623;65.0017;65.1011;65.3128;65.5172
172.4138;71.4252;71.4329;71.4535;71.4731;71.4948;71.5169;71.5387;71.5595;71.5794;71.5983;71.6162;71.6331;71.6493;71.6648;71.6799;71.6948;71.7097;71.7247;71.74;71.756;71.7727;71.7904;71.8092;71.8286;71.8469;71.8621;71.882;71.9468;72.1318;72.4138
179.3103;78.2721;78.2914;78.3475;78.3873;78.4241;78.4585;78.49;78.5187;78.5449;78.5687;78.5906;78.6108;78.6295;78.6468;78.6631;78.6786;78.6934;78.7077;78.7218;78.7358;78.7499;78.7643;78.7793;78.7949;78.8099;78.8211;78.8285;78.8595;78.9987;79.3103
186.2069;85.0864;85.1475;85.2957;85.3766;85.4336;85.4797;85.5188;85.5524;85.5816;85.6074;85.6303;85.6508;85.6694;85.6863;85.7018;85.7161;85.7295;85.742;85.754;85.7656;85.7769;85.788;85.7993;85.8109;85.8226;85.832;85.8348;85.84;85.9178;86.2069
193.1034;93.1034;92.3393;92.4334;92.5252;92.5878;92.6331;92.6683;92.6967;92.7204;92.7405;92.7578;92.773;92.7864;92.7984;92.8091;92.8189;92.8279;92.8362;92.844;92.8513;92.8582;92.8649;92.8715;92.8781;92.885;92.8914;92.8941;92.8901;92.9062;93.1034
200.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
